seed,method,method_label,benchmark,problem,candidate_id,generation,is_pareto_front,area,power,eff_clk_period,area_improvement,power_improvement,eff_clk_period_improvement,objective_metrics
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,7ed671f0-6708-4ac3-86b6-996635a1f649,0,False,3163.000000,0.434000,0.720000,-0.045620,0.006865,0.040000,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,d6e95086-88ef-42fd-af5b-01036b4f4b19,0,True,2771.000000,0.301000,0.820000,0.083967,0.311213,-0.093333,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,4f31c489-400d-42ef-a0da-eeef1bb370a8,1,False,3080.000000,0.429000,0.790000,-0.018182,0.018307,-0.053333,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,51fb74e9-a9b2-45a8-94cc-eadca5c3041b,1,False,3490.000000,0.483000,0.780000,-0.153719,-0.105263,-0.040000,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,72032779-aecd-4bd5-a224-a3ca6a1c0ac9,2,True,2781.000000,0.292000,0.820000,0.080661,0.331808,-0.093333,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,8336e6a6-5b89-41df-8b90-b600b3fe2c1e,2,True,3235.000000,0.296000,0.710000,-0.069421,0.322654,0.053333,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,aef98c95-24b5-4b2e-8414-1d2677a5db75,2,True,2867.000000,0.251000,0.900000,0.052231,0.425629,-0.200000,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,3a5e22c6-4080-4f9f-92ea-0173ff331d11,3,False,3249.000000,0.475000,0.720000,-0.074050,-0.086957,0.040000,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,acdc4585-ed1c-4f1e-adf5-56335494122b,3,True,2837.000000,0.310000,0.720000,0.062149,0.290618,0.040000,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,afce8259-9472-4e4a-972d-9b9ab4e52877,3,False,3273.000000,0.480000,0.730000,-0.081983,-0.098398,0.026667,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,c10854ef-c118-4908-ae5b-90cdc6aacf1f,3,False,2887.000000,0.279000,1.000000,0.045620,0.361556,-0.333333,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob004_adder_8bit,015ff06c-a719-4196-a72d-057daf1052fe,1,False,58.000000,0.000035,,-0.260870,0.988272,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob004_adder_8bit,2d900af8-65bc-488e-9bd5-bd517d05b5c6,1,True,39.000000,0.000023,,0.152174,0.992458,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob004_adder_8bit,61da0bec-478c-48a4-9f17-28098f145caa,1,False,46.000000,0.000031,,0.000000,0.989701,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob004_adder_8bit,67e2023c-a60b-48c3-9fa2-357cdbe20daa,2,False,63.000000,0.000040,,-0.369565,0.986578,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,1799b90b-cb44-4057-b146-4cf98ac61928,0,False,623.000000,0.091200,1.040000,0.364286,-0.015590,-0.268293,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,341df92a-c5dd-4ef6-994b-c0776e769f01,0,False,1076.000000,0.173000,0.570000,-0.097959,-0.926503,0.304878,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,2702743e-e51b-4dae-b246-d86b7a4cce49,1,True,765.000000,0.068800,1.010000,0.219388,0.233853,-0.231707,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,5ed5ee83-5876-45e6-aea8-5171985a42d7,1,False,792.000000,0.125000,0.760000,0.191837,-0.391982,0.073171,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,6d017e4a-affe-4267-b348-4b5661814bad,1,True,1030.000000,0.130000,0.560000,-0.051020,-0.447661,0.317073,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,cfeadf37-fc6f-4bb3-a420-1af158fc1202,1,True,1083.000000,0.081400,0.560000,-0.105102,0.093541,0.317073,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,36bd2eea-1f77-425f-b07c-19950d8f42ce,2,True,792.000000,0.124000,0.760000,0.191837,-0.380846,0.073171,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,87c66c89-bab4-4bfa-85ff-93343f11be88,2,False,792.000000,0.130000,0.790000,0.191837,-0.447661,0.036585,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,946bd700-a1de-4635-a4b6-1f78e0c1d459,2,False,1252.000000,0.085200,0.570000,-0.277551,0.051225,0.304878,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,f912b142-5f00-4605-97af-644f73043652,2,False,685.000000,0.104000,1.030000,0.301020,-0.158129,-0.256098,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,4d9c24a9-6374-4078-b544-afa22de6ab37,3,False,927.000000,0.149000,0.840000,0.054082,-0.659243,-0.024390,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,5b36ae72-ad58-4e70-a5f7-b47e3a6d1114,3,False,1124.000000,0.169000,0.680000,-0.146939,-0.881960,0.170732,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,7390ab07-0384-499b-a791-8b5440c64fb8,3,False,888.000000,0.145000,0.770000,0.093878,-0.614699,0.060976,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,d08b8c45-cf67-4d97-b604-5519c7de48e4,3,False,1557.000000,0.235000,0.820000,-0.588776,-1.616927,0.000000,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob015_multi_pipe_8bit,dda71f17-14a3-4a74-be66-d25b9bd99754,3,True,600.000000,0.087400,1.030000,0.387755,0.026726,-0.256098,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob024_fsm,d9d7ba1a-ae32-47a2-8d2f-2a37697f459b,0,False,29.000000,0.004940,,0.369565,0.289209,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob024_fsm,f1aa51d1-e7a1-44f3-a41b-65d5977fff45,0,False,29.000000,0.004930,,0.369565,0.290647,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob024_fsm,371f9cf4-ab5e-4b79-b6f6-e74ffdabc62f,1,False,34.000000,0.008370,,0.260870,-0.204317,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob024_fsm,2becf776-e075-40a5-9505-01616f9be4af,2,False,36.000000,0.003730,,0.217391,0.463309,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob024_fsm,511592a1-0543-43db-8554-48a220fa6c10,2,True,24.000000,0.002000,,0.478261,0.712230,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob024_fsm,fcd47b3c-3db5-4f6d-b3c3-29876f9851af,3,False,36.000000,0.003700,,0.217391,0.467626,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob037_parallel2serial,20edd079-027a-43ce-95c5-82cd690addb6,0,True,50.000000,0.004530,0.270000,0.000000,0.000000,0.000000,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob037_parallel2serial,5825621d-5acc-41df-b82f-dabb6e5ded17,0,True,50.000000,0.004830,0.260000,0.000000,-0.066225,0.037037,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob037_parallel2serial,aaa94d6a-6bc9-4ce2-823f-650de42ddc1e,1,False,60.000000,0.006670,0.280000,-0.200000,-0.472406,-0.037037,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob037_parallel2serial,ef673bc1-4827-48f3-ad66-d4b4b4b056a0,2,True,51.000000,0.003520,0.290000,-0.020000,0.222958,-0.074074,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob037_parallel2serial,b3bc8a3a-2dcc-4184-8697-631e6b0a5035,3,True,55.000000,0.003970,0.230000,-0.100000,0.123620,0.148148,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob037_parallel2serial,ca193ecd-bf03-4ef8-a1b4-3ccb85cf7850,3,False,57.000000,0.004060,0.270000,-0.140000,0.103753,0.000000,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob041_traffic_light,15dd8fce-1da6-446a-bb07-e0bacc458b26,0,False,163.000000,0.035000,,0.041176,-0.080247,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob041_traffic_light,7d410e17-31f3-4602-a371-080bf23afa14,0,False,169.000000,0.017800,,0.005882,0.450617,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob041_traffic_light,c751892d-81a4-4dc4-aecf-f9a286649872,0,False,201.000000,0.034000,,-0.182353,-0.049383,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob041_traffic_light,0abe2982-6e2e-4158-9334-4f93a54886ff,1,False,151.000000,0.030000,,0.111765,0.074074,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob041_traffic_light,0c746b5e-38da-4c7d-89ae-4600e39efa0d,1,False,159.000000,0.004500,,0.064706,0.861111,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob041_traffic_light,d165bc3c-7b2b-4ee3-9a55-655cb8fa3410,2,False,150.000000,0.028900,,0.117647,0.108025,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob041_traffic_light,fcbcb3f9-7396-45a9-8a39-fea7cc21d7ad,2,False,168.000000,0.029700,,0.011765,0.083333,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob041_traffic_light,70ba8381-b934-47ba-8b3e-df90ea0b949f,3,True,149.000000,0.015700,,0.123529,0.515432,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob041_traffic_light,987f9ac6-acf0-4459-a3d0-97eb7baa9406,3,True,153.000000,0.000384,,0.100000,0.988148,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob041_traffic_light,9c93c9eb-0964-4ff5-8c0b-186921529bbb,3,True,148.000000,0.024700,,0.129412,0.237654,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob041_traffic_light,a45b7930-dab4-4ada-a8d9-1ced1ddd84f1,3,False,190.000000,0.000439,,-0.117647,0.986451,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,080f1f38-32ea-4095-9364-ff7951ee93c2,0,False,1955.000000,0.001120,,0.121348,0.990175,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,2ea44a3c-82b3-4ed7-9fce-4f1077514d71,0,False,1842.000000,0.001030,,0.172135,0.990965,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,374c66d6-c476-4976-ac6f-293958f32161,0,False,1887.000000,0.001070,,0.151910,0.990614,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,6153f802-d708-459d-acf1-015880c85395,0,False,1880.000000,0.001070,,0.155056,0.990614,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,9c42e824-da60-494c-a302-277d4c05a163,0,False,1869.000000,0.001040,,0.160000,0.990877,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,0d03b987-3aac-439d-a9c8-a0a9c78e7bd4,1,False,1918.000000,0.001030,,0.137978,0.990965,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,2fce08e0-5581-4f00-b265-f085838b252c,1,False,1874.000000,0.000995,,0.157753,0.991272,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,156ac264-bafe-49c8-a079-76712c07ddbd,2,False,1720.000000,0.000971,,0.226966,0.991482,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,29e56018-e36a-4216-af49-a4bd59bd1ed7,2,False,1915.000000,0.001010,,0.139326,0.991140,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,8645db66-a58c-4668-bbc2-bff234f0e95a,2,False,1890.000000,0.001040,,0.150562,0.990877,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,fa59494e-7a2c-43ff-af85-d93c9a4020ba,2,False,1830.000000,0.001050,,0.177528,0.990789,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,5ca8fdc6-342b-4398-a3ec-30d2e6aa8d6d,3,False,1955.000000,0.001170,,0.121348,0.989737,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,85310abe-20c9-45b5-a279-c52d872aae6a,3,False,1805.000000,0.001020,,0.188764,0.991053,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,bfd6418a-6050-4667-8e04-8761f92d1b61,3,True,1769.000000,0.000948,,0.204944,0.991684,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,d0fad448-d62c-45cc-89bc-547a74068c3e,3,False,1847.000000,0.001010,,0.169888,0.991140,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob045_alu,fe818470-cd10-462e-a6a8-9de52fa2ccf8,3,True,1682.000000,0.000970,,0.244045,0.991491,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob049_signal_generator,f2dd5e4d-ccfc-40a6-a81d-49df3032110b,0,False,82.000000,0.002520,0.380000,0.127660,0.460385,0.116279,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob049_signal_generator,f7c2d6af-1ef8-4638-8624-b0a89976d01f,1,True,73.000000,0.002520,0.390000,0.223404,0.460385,0.093023,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob049_signal_generator,6d1db449-fca8-4fb1-8067-db19db51c5d1,2,True,73.000000,0.005640,0.370000,0.223404,-0.207709,0.139535,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob049_signal_generator,a7445a00-4baf-4840-98e1-27cc9e1a8ad5,2,False,75.000000,0.005600,0.390000,0.202128,-0.199143,0.093023,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob049_signal_generator,f6ca747c-22a2-4428-a663-edc0ba382ac9,2,False,73.000000,0.005700,0.370000,0.223404,-0.220557,0.139535,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob049_signal_generator,8f043c71-43e2-4a46-814e-7b0fca9f7615,3,True,77.000000,0.002520,0.370000,0.180851,0.460385,0.139535,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob049_signal_generator,ff65bbee-0427-44b2-b87c-924e7463f6ff,3,False,105.000000,0.003620,0.540000,-0.117021,0.224839,-0.255814,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob098_circuit7,669091ba-6db3-4ca8-835c-a787fc833026,0,False,5.000000,0.000472,,0.000000,0.000000,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob098_circuit7,9c25c189-e137-408b-9439-a3032247ab5e,0,True,5.000000,0.000455,,0.000000,0.036017,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,499785c6-dd24-41fb-aba2-9226a45ea769,0,True,3.000000,0.000001,,0.400000,0.996057,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,d0b33a1b-6956-43be-a06b-8a98b9893b8b,0,False,3.000000,0.000001,,0.400000,0.993109,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,1eb7144b-4b5e-4797-96e8-224c94255ea1,3,False,4.000000,0.000001,,0.200000,0.993990,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,418564fc-34d7-4ba5-a1d8-8fbef7485d79,3,False,5.000000,0.000002,,0.000000,0.991606,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,140efb0d-88b4-48f9-9c44-d231676eba93,0,False,7.000000,0.000003,,-0.400000,0.988430,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,9cdaad99-6652-483d-8f23-1661329bb095,0,False,6.000000,0.000002,,-0.200000,0.990852,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,393ca66e-446d-4b62-981f-e61f1a7af7d7,2,True,6.000000,0.000002,,-0.200000,0.992422,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,548cbf7e-4bca-47de-beae-362e850b82c6,3,False,6.000000,0.000002,,-0.200000,0.990045,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,6c5879b0-565b-4da2-acb8-0690f015325d,0,True,13.000000,0.000004,,0.000000,0.989059,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,899a9b7a-f285-438e-9ce4-3dd558905039,1,False,26.000000,0.000006,,-1.000000,0.981706,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,a2dd1526-bd24-498f-994f-552fbd4c1f16,1,False,13.000000,0.000004,,0.000000,0.989029,,area|power
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,2fd8837a-9a65-4a08-bb88-68229577cf58,1,False,105.000000,0.007890,0.320000,-0.590909,-0.765101,-0.142857,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,ba22cb3c-3926-4485-bc43-79c998c4c621,3,True,73.000000,0.006450,0.230000,-0.106061,-0.442953,0.178571,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,eaeaf7a7-0814-4e3d-bfce-40f735f1feb0,3,False,111.000000,0.008000,0.340000,-0.681818,-0.789709,-0.214286,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob153_gshare,675a2cc7-4269-463e-a9eb-8a5dd9d2f327,0,False,2935.000000,0.435000,0.820000,0.029752,0.004577,-0.093333,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob153_gshare,8a575bf5-f836-42c9-b008-2bb6f696da9b,1,False,3141.000000,0.468000,0.720000,-0.038347,-0.070938,0.040000,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob153_gshare,e4eb60eb-ff20-4490-ae5b-af81909df5ba,1,False,3074.000000,0.467000,0.740000,-0.016198,-0.068650,0.013333,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob153_gshare,e7df4a2f-5844-4ca5-9203-453d4514df34,2,False,2977.000000,0.466000,0.720000,0.015868,-0.066362,0.040000,area|power|eff_clk_period
1002,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob153_gshare,f0de571a-4867-4014-850f-db5d5006cfbf,3,True,2759.000000,0.287000,0.710000,0.087934,0.343249,0.053333,area|power|eff_clk_period
