split,representation,method_name,seed,problem_id,budget_fraction,novelty_parent_fraction,quality_floor,quality_floor_value,valid_ppa_count,selected_count,unique_canonical_netlists,unique_motif_signatures,occupied_common_audit_cells,pareto_size,best_fitness,mean_fitness
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob024_fsm,1.0,0.0,prefix_median_valid_fitness,0.16895839849859243,18,5,5,3,3,1,0.6834970284641851,0.516980502554478
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob024_fsm,1.0,0.1,prefix_median_valid_fitness,0.16895839849859243,18,5,5,3,3,1,0.6834970284641851,0.516980502554478
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob024_fsm,1.0,0.25,prefix_median_valid_fitness,0.16895839849859243,18,5,5,4,4,1,0.6834970284641851,0.47616578041914287
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob024_fsm,1.0,0.5,prefix_median_valid_fitness,0.16895839849859243,18,5,5,5,4,1,0.6834970284641851,0.41594328015848187
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob024_fsm,1.0,0.0,prefix_median_valid_fitness,0.16895839849859243,18,5,5,3,3,1,0.6834970284641851,0.516980502554478
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob024_fsm,1.0,0.1,prefix_median_valid_fitness,0.16895839849859243,18,5,5,3,3,1,0.6834970284641851,0.516980502554478
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob024_fsm,1.0,0.25,prefix_median_valid_fitness,0.16895839849859243,18,5,5,4,4,1,0.6834970284641851,0.47616578041914287
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob024_fsm,1.0,0.5,prefix_median_valid_fitness,0.16895839849859243,18,5,5,5,4,1,0.6834970284641851,0.41594328015848187
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,1.0,0.0,prefix_median_valid_fitness,0.21782861292665215,41,11,10,7,3,5,0.4508484628419269,0.4064462159723598
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,1.0,0.1,prefix_median_valid_fitness,0.21782861292665215,41,11,10,7,3,5,0.4508484628419269,0.3930696397526463
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,1.0,0.25,prefix_median_valid_fitness,0.21782861292665215,41,11,10,7,3,5,0.4508484628419269,0.40574893818357866
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,1.0,0.5,prefix_median_valid_fitness,0.21782861292665215,41,11,10,9,3,4,0.4508484628419269,0.3829102022402676
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,1.0,0.0,prefix_median_valid_fitness,0.21782861292665215,41,11,10,7,3,5,0.4508484628419269,0.4064462159723598
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,1.0,0.1,prefix_median_valid_fitness,0.21782861292665215,41,11,10,7,3,5,0.4508484628419269,0.3930696397526463
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,1.0,0.25,prefix_median_valid_fitness,0.21782861292665215,41,11,10,7,3,5,0.4508484628419269,0.3930696397526463
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,1.0,0.5,prefix_median_valid_fitness,0.21782861292665215,41,11,10,9,3,4,0.4508484628419269,0.37618884927708457
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,1.0,0.0,prefix_median_valid_fitness,0.3817603817596426,68,17,15,15,1,4,0.4105877192982456,0.3995542298133525
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,1.0,0.1,prefix_median_valid_fitness,0.3817603817596426,68,17,15,15,2,4,0.4105877192982456,0.39923620049241854
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,1.0,0.25,prefix_median_valid_fitness,0.3817603817596426,68,17,16,16,2,4,0.4105877192982456,0.39854349246104903
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,1.0,0.5,prefix_median_valid_fitness,0.3817603817596426,68,17,16,16,2,4,0.4105877192982456,0.3981890593414579
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,1.0,0.0,prefix_median_valid_fitness,0.3817603817596426,68,17,15,15,1,4,0.4105877192982456,0.3995542298133525
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,1.0,0.1,prefix_median_valid_fitness,0.3817603817596426,68,17,15,15,2,4,0.4105877192982456,0.39923620049241854
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,1.0,0.25,prefix_median_valid_fitness,0.3817603817596426,68,17,16,16,2,4,0.4105877192982456,0.3985697580037337
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,1.0,0.5,prefix_median_valid_fitness,0.3817603817596426,68,17,16,16,2,4,0.4105877192982456,0.39797071964997316
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.0,prefix_median_valid_fitness,0.0,39,10,2,1,1,10,0.01200564971751411,0.01200564971751411
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.1,prefix_median_valid_fitness,0.0,39,10,3,2,2,9,0.01200564971751411,0.0108050847457627
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.25,prefix_median_valid_fitness,0.0,39,10,3,2,2,9,0.01200564971751411,0.0108050847457627
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.5,prefix_median_valid_fitness,0.0,39,10,3,2,2,9,0.01200564971751411,0.0108050847457627
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.0,prefix_median_valid_fitness,0.0,39,10,2,1,1,10,0.01200564971751411,0.01200564971751411
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.1,prefix_median_valid_fitness,0.0,39,10,3,2,2,9,0.01200564971751411,0.0108050847457627
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.25,prefix_median_valid_fitness,0.0,39,10,3,2,2,9,0.01200564971751411,0.0108050847457627
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.5,prefix_median_valid_fitness,0.0,39,10,3,2,2,9,0.01200564971751411,0.0108050847457627
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.0,prefix_median_valid_fitness,0.4651588946459413,43,11,3,1,1,11,0.46535233160621764,0.4653523316062176
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.1,prefix_median_valid_fitness,0.4651588946459413,43,11,4,2,1,10,0.46535233160621764,0.46533474642801065
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.25,prefix_median_valid_fitness,0.4651588946459413,43,11,4,2,1,10,0.46535233160621764,0.46533474642801065
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.5,prefix_median_valid_fitness,0.4651588946459413,43,11,4,2,1,10,0.46535233160621764,0.4653347464280106
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.0,prefix_median_valid_fitness,0.4651588946459413,43,11,3,1,1,11,0.46535233160621764,0.4653523316062176
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.1,prefix_median_valid_fitness,0.4651588946459413,43,11,4,2,1,10,0.46535233160621764,0.46533474642801065
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.25,prefix_median_valid_fitness,0.4651588946459413,43,11,4,2,1,10,0.46535233160621764,0.46533474642801065
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.5,prefix_median_valid_fitness,0.4651588946459413,43,11,4,2,1,10,0.46535233160621764,0.4653347464280106
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.0,prefix_median_valid_fitness,0.32968627450980387,57,15,3,2,2,2,0.32973529411764707,0.32972156862745094
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.1,prefix_median_valid_fitness,0.32968627450980387,57,15,4,2,2,2,0.32973529411764707,0.32972156862745094
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.25,prefix_median_valid_fitness,0.32968627450980387,57,15,4,2,2,2,0.32973529411764707,0.32972156862745094
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.5,prefix_median_valid_fitness,0.32968627450980387,57,15,4,2,2,2,0.32973529411764707,0.32972156862745094
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.0,prefix_median_valid_fitness,0.32968627450980387,57,15,3,2,2,2,0.32973529411764707,0.32972156862745094
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.1,prefix_median_valid_fitness,0.32968627450980387,57,15,4,2,2,2,0.32973529411764707,0.32972156862745094
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.25,prefix_median_valid_fitness,0.32968627450980387,57,15,4,2,2,2,0.32973529411764707,0.32972156862745094
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.5,prefix_median_valid_fitness,0.32968627450980387,57,15,4,2,2,2,0.32973529411764707,0.32972156862745094
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.0,prefix_median_valid_fitness,-0.3812961833096061,17,5,4,4,2,4,-0.1682379887077873,-0.22730081253571183
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.1,prefix_median_valid_fitness,-0.3812961833096061,17,5,4,4,2,4,-0.1682379887077873,-0.22730081253571183
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.25,prefix_median_valid_fitness,-0.3812961833096061,17,5,4,4,2,4,-0.1682379887077873,-0.22730081253571183
train,common_audit_z4,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.5,prefix_median_valid_fitness,-0.3812961833096061,17,5,4,4,2,3,-0.1682379887077873,-0.2550258093882255
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.0,prefix_median_valid_fitness,-0.3812961833096061,17,5,4,4,2,4,-0.1682379887077873,-0.22730081253571183
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.1,prefix_median_valid_fitness,-0.3812961833096061,17,5,4,4,2,4,-0.1682379887077873,-0.22730081253571183
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.25,prefix_median_valid_fitness,-0.3812961833096061,17,5,4,4,2,4,-0.1682379887077873,-0.22730081253571183
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.5,prefix_median_valid_fitness,-0.3812961833096061,17,5,4,4,2,3,-0.1682379887077873,-0.2550258093882255
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob015_multi_pipe_8bit,1.0,0.0,prefix_median_valid_fitness,-0.06753163104559545,36,9,8,5,1,3,0.06105036615113211,0.035229925288359464
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob015_multi_pipe_8bit,1.0,0.1,prefix_median_valid_fitness,-0.06753163104559545,36,9,8,5,1,3,0.06105036615113211,0.035229925288359464
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob015_multi_pipe_8bit,1.0,0.25,prefix_median_valid_fitness,-0.06753163104559545,36,9,8,7,1,4,0.06105036615113211,0.021928329035877398
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob015_multi_pipe_8bit,1.0,0.5,prefix_median_valid_fitness,-0.06753163104559545,36,9,9,9,1,4,0.06105036615113211,0.011671958575259024
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob015_multi_pipe_8bit,1.0,0.0,prefix_median_valid_fitness,-0.06753163104559545,36,9,8,5,1,3,0.06105036615113211,0.035229925288359464
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob015_multi_pipe_8bit,1.0,0.1,prefix_median_valid_fitness,-0.06753163104559545,36,9,8,5,1,3,0.06105036615113211,0.035229925288359464
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob015_multi_pipe_8bit,1.0,0.25,prefix_median_valid_fitness,-0.06753163104559545,36,9,8,7,1,4,0.06105036615113211,0.021928329035877398
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob015_multi_pipe_8bit,1.0,0.5,prefix_median_valid_fitness,-0.06753163104559545,36,9,9,9,1,4,0.06105036615113211,0.011671958575259024
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob024_fsm,1.0,0.0,prefix_median_valid_fitness,0.41587894901470124,36,9,7,5,2,4,0.6834970284641851,0.6292176693427867
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob024_fsm,1.0,0.1,prefix_median_valid_fitness,0.41587894901470124,36,9,7,5,2,4,0.6834970284641851,0.6292176693427867
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob024_fsm,1.0,0.25,prefix_median_valid_fitness,0.41587894901470124,36,9,8,6,3,4,0.6834970284641851,0.6192878740485872
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob024_fsm,1.0,0.5,prefix_median_valid_fitness,0.41587894901470124,36,9,8,6,3,4,0.6834970284641851,0.6192878740485872
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob024_fsm,1.0,0.0,prefix_median_valid_fitness,0.41587894901470124,36,9,7,5,2,4,0.6834970284641851,0.6292176693427867
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob024_fsm,1.0,0.1,prefix_median_valid_fitness,0.41587894901470124,36,9,7,5,2,4,0.6834970284641851,0.6292176693427867
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob024_fsm,1.0,0.25,prefix_median_valid_fitness,0.41587894901470124,36,9,8,6,3,4,0.6834970284641851,0.6192878740485872
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob024_fsm,1.0,0.5,prefix_median_valid_fitness,0.41587894901470124,36,9,8,6,3,4,0.6834970284641851,0.6192878740485872
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob041_traffic_light,1.0,0.0,prefix_median_valid_fitness,0.27596223674655046,45,12,11,11,4,5,0.4077420721374969,0.3814875837166143
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob041_traffic_light,1.0,0.1,prefix_median_valid_fitness,0.27596223674655046,45,12,11,11,3,5,0.4077420721374969,0.38096813725490203
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob041_traffic_light,1.0,0.25,prefix_median_valid_fitness,0.27596223674655046,45,12,11,11,3,5,0.4077420721374969,0.3702695574114419
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob041_traffic_light,1.0,0.5,prefix_median_valid_fitness,0.27596223674655046,45,12,11,11,2,5,0.4077420721374969,0.36384113007342855
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob041_traffic_light,1.0,0.0,prefix_median_valid_fitness,0.27596223674655046,45,12,11,11,4,5,0.4077420721374969,0.3814875837166143
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob041_traffic_light,1.0,0.1,prefix_median_valid_fitness,0.27596223674655046,45,12,11,11,3,5,0.4077420721374969,0.3813506112321472
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob041_traffic_light,1.0,0.25,prefix_median_valid_fitness,0.27596223674655046,45,12,11,11,3,5,0.4077420721374969,0.3764965605583797
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob041_traffic_light,1.0,0.5,prefix_median_valid_fitness,0.27596223674655046,45,12,11,11,3,5,0.4077420721374969,0.36769451504881784
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,1.0,0.0,prefix_median_valid_fitness,0.38512385833497603,53,14,13,13,1,2,0.4217433471318746,0.399612899289422
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,1.0,0.1,prefix_median_valid_fitness,0.38512385833497603,53,14,13,13,1,2,0.4217433471318746,0.3993342086489632
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,1.0,0.25,prefix_median_valid_fitness,0.38512385833497603,53,14,13,13,2,2,0.4217433471318746,0.3986029962546816
train,common_audit_z4,sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,1.0,0.5,prefix_median_valid_fitness,0.38512385833497603,53,14,14,14,2,2,0.4217433471318746,0.39611061830606475
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,1.0,0.0,prefix_median_valid_fitness,0.38512385833497603,53,14,13,13,1,2,0.4217433471318746,0.399612899289422
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,1.0,0.1,prefix_median_valid_fitness,0.38512385833497603,53,14,13,13,1,2,0.4217433471318746,0.3993342086489632
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,1.0,0.25,prefix_median_valid_fitness,0.38512385833497603,53,14,13,13,2,2,0.4217433471318746,0.3986993044408774
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,RTLLM/Prob045_alu,1.0,0.5,prefix_median_valid_fitness,0.38512385833497603,53,14,14,14,2,2,0.4217433471318746,0.39634838500746244
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.0,prefix_median_valid_fitness,0.01200564971751411,75,19,2,1,1,19,0.01200564971751411,0.01200564971751411
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.1,prefix_median_valid_fitness,0.01200564971751411,75,19,2,1,1,19,0.01200564971751411,0.01200564971751411
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.25,prefix_median_valid_fitness,0.01200564971751411,75,19,2,1,1,19,0.01200564971751411,0.01200564971751411
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.5,prefix_median_valid_fitness,0.01200564971751411,75,19,2,1,1,19,0.01200564971751411,0.01200564971751411
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.0,prefix_median_valid_fitness,0.01200564971751411,75,19,2,1,1,19,0.01200564971751411,0.01200564971751411
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.1,prefix_median_valid_fitness,0.01200564971751411,75,19,2,1,1,19,0.01200564971751411,0.01200564971751411
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.25,prefix_median_valid_fitness,0.01200564971751411,75,19,2,1,1,19,0.01200564971751411,0.01200564971751411
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,0.5,prefix_median_valid_fitness,0.01200564971751411,75,19,2,1,1,19,0.01200564971751411,0.01200564971751411
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.0,prefix_median_valid_fitness,0.4643696027633852,41,11,2,1,1,11,0.46535233160621764,0.4653523316062176
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.1,prefix_median_valid_fitness,0.4643696027633852,41,11,2,1,1,11,0.46535233160621764,0.4653523316062176
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.25,prefix_median_valid_fitness,0.4643696027633852,41,11,2,1,1,11,0.46535233160621764,0.4653523316062176
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.5,prefix_median_valid_fitness,0.4643696027633852,41,11,2,1,1,11,0.46535233160621764,0.4653523316062176
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.0,prefix_median_valid_fitness,0.4643696027633852,41,11,2,1,1,11,0.46535233160621764,0.4653523316062176
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.1,prefix_median_valid_fitness,0.4643696027633852,41,11,2,1,1,11,0.46535233160621764,0.4653523316062176
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.25,prefix_median_valid_fitness,0.4643696027633852,41,11,2,1,1,11,0.46535233160621764,0.4653523316062176
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,0.5,prefix_median_valid_fitness,0.4643696027633852,41,11,2,1,1,11,0.46535233160621764,0.4653523316062176
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.0,prefix_median_valid_fitness,0.3296764705882353,81,21,7,1,1,10,0.32968627450980387,0.3296811391223155
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.1,prefix_median_valid_fitness,0.3296764705882353,81,21,7,1,1,10,0.32968627450980387,0.3296811391223155
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.25,prefix_median_valid_fitness,0.3296764705882353,81,21,7,1,1,10,0.32968627450980387,0.3296811391223155
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.5,prefix_median_valid_fitness,0.3296764705882353,81,21,7,1,1,10,0.32968627450980387,0.3296811391223155
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.0,prefix_median_valid_fitness,0.3296764705882353,81,21,7,1,1,10,0.32968627450980387,0.3296811391223155
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.1,prefix_median_valid_fitness,0.3296764705882353,81,21,7,1,1,10,0.32968627450980387,0.3296811391223155
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.25,prefix_median_valid_fitness,0.3296764705882353,81,21,7,1,1,10,0.32968627450980387,0.3296811391223155
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,0.5,prefix_median_valid_fitness,0.3296764705882353,81,21,7,1,1,10,0.32968627450980387,0.3296811391223155
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.0,prefix_median_valid_fitness,-0.15088928595640005,10,3,2,2,1,3,-0.1171349157926339,-0.12014923927675604
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.1,prefix_median_valid_fitness,-0.15088928595640005,10,3,2,2,1,3,-0.1171349157926339,-0.12014923927675604
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.25,prefix_median_valid_fitness,-0.15088928595640005,10,3,2,2,1,3,-0.1171349157926339,-0.12014923927675604
train,common_audit_z4,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.5,prefix_median_valid_fitness,-0.15088928595640005,10,3,2,2,1,3,-0.1171349157926339,-0.12014923927675604
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.0,prefix_median_valid_fitness,-0.15088928595640005,10,3,2,2,1,3,-0.1171349157926339,-0.12014923927675604
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.1,prefix_median_valid_fitness,-0.15088928595640005,10,3,2,2,1,3,-0.1171349157926339,-0.12014923927675604
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.25,prefix_median_valid_fitness,-0.15088928595640005,10,3,2,2,1,3,-0.1171349157926339,-0.12014923927675604
train,aurora_linear_ae3,sr_random_relu_pca_qd,1002,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,0.5,prefix_median_valid_fitness,-0.15088928595640005,10,3,2,2,1,3,-0.1171349157926339,-0.12014923927675604
train,common_audit_z4,sr_random_relu_pca_qd,1003,RTLLM/Prob015_multi_pipe_8bit,1.0,0.0,prefix_median_valid_fitness,-0.010781965564758139,58,15,14,12,1,8,0.21133812099450025,0.09802258557106731
train,common_audit_z4,sr_random_relu_pca_qd,1003,RTLLM/Prob015_multi_pipe_8bit,1.0,0.1,prefix_median_valid_fitness,-0.010781965564758139,58,15,15,13,1,8,0.21133812099450025,0.09669289853663958
train,common_audit_z4,sr_random_relu_pca_qd,1003,RTLLM/Prob015_multi_pipe_8bit,1.0,0.25,prefix_median_valid_fitness,-0.010781965564758139,58,15,15,14,1,8,0.21133812099450025,0.09425436931974884
