benchmark,child_cell_id,child_generation,child_id,child_pareto_rank,child_quality,child_strategy,generation_delta,method_name,new_cell,parent_cell_id,parent_found,parent_generation,parent_id,parent_pareto_rank,parent_quality,parent_strategy,problem,quality_delta,relative_path,root,seed_dir,source_table
RTLLM,"1,0,0",4,73ff3c29-18ae-45e3-86b6-3aeb2c00d43a,3,0.3916177475524016,C-F,2,landing_smooth_qd_manual_bd,True,"3,0,2",True,2,565f9bf5-9990-46c6-81f8-293b6db376b2,1,0.4105614035087719,C-F,Prob045_alu,-0.01894365595637032,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"1,0,1",4,cdd25aec-19a7-4c00-a4c0-d7165f488375,2,0.3851027005716538,M-R,2,landing_smooth_qd_manual_bd,True,"3,0,2",True,2,8b0192b4-c0be-4080-ad40-e4480ae38457,1,0.4101207372363493,C-F,Prob045_alu,-0.025018036664695487,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"1,0,1",5,cada3599-e38f-48cb-b9fd-cc35633ab139,1,0.3853051448846836,C-F,3,landing_smooth_qd_manual_bd,True,"3,0,1",True,2,a929030d-c2b6-432c-be7f-00ee945f6be9,1,0.4144653065247388,C-F,Prob045_alu,-0.029160161640055193,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"1,0,1",5,cada3599-e38f-48cb-b9fd-cc35633ab139,1,0.3853051448846836,C-F,2,landing_smooth_qd_manual_bd,True,"1,0,0",True,3,1be9dd64-df71-4b47-a65f-ff962ef7bc42,2,0.3917704842630922,C-F,Prob045_alu,-0.006465339378408597,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"1,0,1",5,ba5417e5-7a9b-434c-bdbb-7d5818aa4a10,3,0.3808377685787502,C-F,3,landing_smooth_qd_manual_bd,True,"1,0,0",True,2,ae927af9-db53-43e4-a80d-098ce853e2e9,1,0.3919202969971746,C-F,Prob045_alu,-0.011082528418424442,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"1,0,1",5,ba5417e5-7a9b-434c-bdbb-7d5818aa4a10,3,0.3808377685787502,C-F,3,landing_smooth_qd_manual_bd,True,"3,0,1",True,2,a929030d-c2b6-432c-be7f-00ee945f6be9,1,0.4144653065247388,C-F,Prob045_alu,-0.033627537945988606,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"1,0,2",1,b8aa97c1-be1f-4da1-8178-7d1be19edac6,1,0.3745784874170444,M-S,1,landing_smooth_qd_manual_bd,True,"2,0,2",True,0,40f08509-ffe1-48fb-bfe0-71f0060868cf,1,0.3532245876864446,initial,Prob045_alu,0.021353899730599812,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"2,0,0",1,92d570a8-a99b-4c38-97f0-d13b6d366687,1,0.3867097049740456,M-S,,landing_smooth_qd_manual_bd,False,,False,,89073e86-6aaf-43fd-b573-96449a282eee,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"2,0,0",1,28c80ed7-129f-4aff-81fa-362e3b7723e0,1,0.3859928050463237,M-S,,landing_smooth_qd_manual_bd,False,,False,,89073e86-6aaf-43fd-b573-96449a282eee,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"2,0,0",2,e6bd5eb4-c591-4224-881f-70c80a1186ba,2,0.3808377685787502,M-S,1,landing_smooth_qd_manual_bd,True,"2,0,1",True,1,a4967780-8f67-424e-9d5f-c11f5820911a,1,0.3996666995203364,C-F,Prob045_alu,-0.01882893094158622,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"2,0,1",1,a4967780-8f67-424e-9d5f-c11f5820911a,1,0.3996666995203364,C-F,,landing_smooth_qd_manual_bd,False,,False,,89073e86-6aaf-43fd-b573-96449a282eee,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"2,0,1",1,a4967780-8f67-424e-9d5f-c11f5820911a,1,0.3996666995203364,C-F,,landing_smooth_qd_manual_bd,False,,False,,0710d821-4694-4f98-9d27-4be5553ff859,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,0",1,36538f82-404b-4f27-9bff-73969b4fc6a5,4,0.3785905775675142,C-F,,landing_smooth_qd_manual_bd,False,,False,,89073e86-6aaf-43fd-b573-96449a282eee,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,0",1,36538f82-404b-4f27-9bff-73969b4fc6a5,4,0.3785905775675142,C-F,1,landing_smooth_qd_manual_bd,True,"1,0,2",True,0,f5ed5a0c-0471-4731-b409-726d95ab1105,1,0.3825514159931664,initial,Prob045_alu,-0.003960838425652202,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,0",3,bffa7bfc-1454-451b-918c-0ff35df228fb,3,0.3856902556015507,M-S,2,landing_smooth_qd_manual_bd,True,"3,0,1",True,1,513bac87-ba2c-4637-8ae5-06036db4b6bc,3,0.3957920362704514,C-F,Prob045_alu,-0.010101780668900717,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,0",3,1bcc6aa7-7975-43e5-bd5a-312e09c3d5d1,2,0.3881779026217228,C-F,,landing_smooth_qd_manual_bd,False,,False,,99bd35ca-053b-4996-a949-484a13b898a5,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,0",3,1bcc6aa7-7975-43e5-bd5a-312e09c3d5d1,2,0.3881779026217228,C-F,1,landing_smooth_qd_manual_bd,True,"3,0,2",True,2,565f9bf5-9990-46c6-81f8-293b6db376b2,1,0.4105614035087719,C-F,Prob045_alu,-0.0223835008870491,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,0",4,e251ada6-fe13-4f6e-811b-7eff517bffa5,1,0.403355772389776,C-F,2,landing_smooth_qd_manual_bd,True,"3,0,1",True,2,e97c91cf-d5e4-47f5-9051-747244e2e0ad,1,0.4068657927590511,C-F,Prob045_alu,-0.003510020369275113,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,0",4,e251ada6-fe13-4f6e-811b-7eff517bffa5,1,0.403355772389776,C-F,2,landing_smooth_qd_manual_bd,True,"3,0,1",True,2,a929030d-c2b6-432c-be7f-00ee945f6be9,1,0.4144653065247388,C-F,Prob045_alu,-0.011109534134962795,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,1",1,513bac87-ba2c-4637-8ae5-06036db4b6bc,3,0.3957920362704514,C-F,,landing_smooth_qd_manual_bd,False,,False,,89073e86-6aaf-43fd-b573-96449a282eee,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,1",1,513bac87-ba2c-4637-8ae5-06036db4b6bc,3,0.3957920362704514,C-F,1,landing_smooth_qd_manual_bd,True,"1,0,1",True,0,1cdf39f0-54dd-4314-8ceb-09048eeabb7c,3,0.3826098955253301,initial,Prob045_alu,0.013182140745121307,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,1",1,8fce1ba2-4481-4740-b173-2e24cea7b9dd,1,0.411774525264472,M-R,,landing_smooth_qd_manual_bd,False,,False,,89073e86-6aaf-43fd-b573-96449a282eee,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,1",2,a929030d-c2b6-432c-be7f-00ee945f6be9,1,0.4144653065247388,C-F,,landing_smooth_qd_manual_bd,False,,False,,d769d276-2ae6-48b5-9a53-2dae7d9f8ef0,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,1",2,a929030d-c2b6-432c-be7f-00ee945f6be9,1,0.4144653065247388,C-F,1,landing_smooth_qd_manual_bd,False,"3,0,1",True,1,8fce1ba2-4481-4740-b173-2e24cea7b9dd,1,0.411774525264472,M-R,Prob045_alu,0.0026907812602667835,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,1",2,e97c91cf-d5e4-47f5-9051-747244e2e0ad,1,0.4068657927590511,C-F,1,landing_smooth_qd_manual_bd,True,"2,0,0",True,1,28c80ed7-129f-4aff-81fa-362e3b7723e0,1,0.3859928050463237,M-S,Prob045_alu,0.020872987712727387,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,1",2,e97c91cf-d5e4-47f5-9051-747244e2e0ad,1,0.4068657927590511,C-F,1,landing_smooth_qd_manual_bd,False,"3,0,1",True,1,8fce1ba2-4481-4740-b173-2e24cea7b9dd,1,0.411774525264472,M-R,Prob045_alu,-0.0049087325054208986,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,1",5,0da2f1b7-0a48-48d2-b62c-6129c30afb70,2,0.4035435968197647,C-F,3,landing_smooth_qd_manual_bd,False,"3,0,1",True,2,a929030d-c2b6-432c-be7f-00ee945f6be9,1,0.4144653065247388,C-F,Prob045_alu,-0.01092170970497408,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,1",5,0da2f1b7-0a48-48d2-b62c-6129c30afb70,2,0.4035435968197647,C-F,3,landing_smooth_qd_manual_bd,False,"3,0,1",True,2,e97c91cf-d5e4-47f5-9051-747244e2e0ad,1,0.4068657927590511,C-F,Prob045_alu,-0.0033221959392863987,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,2",2,8b0192b4-c0be-4080-ad40-e4480ae38457,1,0.4101207372363493,C-F,,landing_smooth_qd_manual_bd,False,,False,,b37ce53c-3a0e-4ae7-9395-f94ea92363c8,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,2",2,8b0192b4-c0be-4080-ad40-e4480ae38457,1,0.4101207372363493,C-F,1,landing_smooth_qd_manual_bd,True,"3,0,1",True,1,8fce1ba2-4481-4740-b173-2e24cea7b9dd,1,0.411774525264472,M-R,Prob045_alu,-0.0016537880281227157,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,2",2,565f9bf5-9990-46c6-81f8-293b6db376b2,1,0.4105614035087719,C-F,1,landing_smooth_qd_manual_bd,True,"3,0,1",True,1,8fce1ba2-4481-4740-b173-2e24cea7b9dd,1,0.411774525264472,M-R,Prob045_alu,-0.0012131217557000973,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,2",2,565f9bf5-9990-46c6-81f8-293b6db376b2,1,0.4105614035087719,C-F,,landing_smooth_qd_manual_bd,False,,False,,89073e86-6aaf-43fd-b573-96449a282eee,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,2",3,ece652e2-528e-4937-90b4-2434a77eed92,1,0.405635127143702,C-F,,landing_smooth_qd_manual_bd,False,,False,,2a6c70b5-43cc-4f3b-b0c6-a573fa03be68,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,2",3,ece652e2-528e-4937-90b4-2434a77eed92,1,0.405635127143702,C-F,1,landing_smooth_qd_manual_bd,True,"3,0,1",True,2,a929030d-c2b6-432c-be7f-00ee945f6be9,1,0.4144653065247388,C-F,Prob045_alu,-0.008830179381036807,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,2",3,e134297b-bd4d-423d-bafe-b2748391a1bb,1,0.3933621788553781,M-E,1,landing_smooth_qd_manual_bd,True,"3,0,1",True,2,a929030d-c2b6-432c-be7f-00ee945f6be9,1,0.4144653065247388,C-F,Prob045_alu,-0.021103127669360677,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,2",4,e707aadd-b9b9-4a15-bcbb-abecc416e681,2,0.3957920362704514,C-F,3,landing_smooth_qd_manual_bd,True,"3,0,1",True,1,513bac87-ba2c-4637-8ae5-06036db4b6bc,3,0.3957920362704514,C-F,Prob045_alu,0.0,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,2",4,e707aadd-b9b9-4a15-bcbb-abecc416e681,2,0.3957920362704514,C-F,3,landing_smooth_qd_manual_bd,True,"2,0,0",True,1,92d570a8-a99b-4c38-97f0-d13b6d366687,1,0.3867097049740456,M-S,Prob045_alu,0.009082331296405788,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,3",3,8548a7f0-bedc-47ab-a6a3-99e03418b03a,2,0.4095770418555752,C-F,1,landing_smooth_qd_manual_bd,True,"3,0,1",True,2,a929030d-c2b6-432c-be7f-00ee945f6be9,1,0.4144653065247388,C-F,Prob045_alu,-0.004888264669163589,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,3",3,8548a7f0-bedc-47ab-a6a3-99e03418b03a,2,0.4095770418555752,C-F,1,landing_smooth_qd_manual_bd,True,"3,0,2",True,2,8b0192b4-c0be-4080-ad40-e4480ae38457,1,0.4101207372363493,C-F,Prob045_alu,-0.0005436953807740896,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,3",3,b410a845-5cf3-4aaa-89ab-ba9a44e45cf8,3,0.4092423286681122,C-F,1,landing_smooth_qd_manual_bd,True,"3,0,1",True,2,a929030d-c2b6-432c-be7f-00ee945f6be9,1,0.4144653065247388,C-F,Prob045_alu,-0.005222977856626565,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,3",3,b410a845-5cf3-4aaa-89ab-ba9a44e45cf8,3,0.4092423286681122,C-F,,landing_smooth_qd_manual_bd,False,,False,,2a6c70b5-43cc-4f3b-b0c6-a573fa03be68,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,3",4,77fdc0d7-08a1-4abf-ae60-6179411b7a50,1,0.4118059990800972,C-F,1,landing_smooth_qd_manual_bd,True,"3,0,2",True,3,e134297b-bd4d-423d-bafe-b2748391a1bb,1,0.3933621788553781,M-E,Prob045_alu,0.018443820224719076,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,3",4,77fdc0d7-08a1-4abf-ae60-6179411b7a50,1,0.4118059990800972,C-F,2,landing_smooth_qd_manual_bd,True,"3,0,1",True,2,a929030d-c2b6-432c-be7f-00ee945f6be9,1,0.4144653065247388,C-F,Prob045_alu,-0.002659307444641601,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,3",5,0b4faaef-88d1-4c50-ac57-57e3b6031d60,1,0.4170231289835074,M-E,2,landing_smooth_qd_manual_bd,False,"3,0,3",True,3,b410a845-5cf3-4aaa-89ab-ba9a44e45cf8,3,0.4092423286681122,C-F,Prob045_alu,0.007780800315395187,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"3,0,3",5,db1f56bc-f3e1-4146-bd0d-9307896f53dd,3,0.4079203298508443,M-S,2,landing_smooth_qd_manual_bd,False,"3,0,3",True,3,b410a845-5cf3-4aaa-89ab-ba9a44e45cf8,3,0.4092423286681122,C-F,Prob045_alu,-0.001321998817267911,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,,4,77fdc0d7-08a1-4abf-ae60-6179411b7a50,,0.4118059990800972,C-F,,landing_smooth_qd_manual_bd,False,,False,,e134297b-bd4d-423d-bafe-b2748391a1bb,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,global_pareto_archive.csv
RTLLM,,4,77fdc0d7-08a1-4abf-ae60-6179411b7a50,,0.4118059990800972,C-F,,landing_smooth_qd_manual_bd,False,,False,,a929030d-c2b6-432c-be7f-00ee945f6be9,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,global_pareto_archive.csv
RTLLM,,5,0b4faaef-88d1-4c50-ac57-57e3b6031d60,,0.4170231289835074,M-E,,landing_smooth_qd_manual_bd,False,,False,,b410a845-5cf3-4aaa-89ab-ba9a44e45cf8,,,,Prob045_alu,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob045_alu/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,global_pareto_archive.csv
RTLLM,"0,0,0",1,65525bd5-f1df-4442-aa4c-ff1d2966524c,1,0.2598493830482997,M-E,,landing_smooth_qd_manual_bd,False,,False,,822b8d3a-a183-422b-89fb-82cadc1b4aaa,,,,Prob049_signal_generator,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"1,0,0",1,a6b7b080-8856-475e-b563-2d3cdc34db7f,1,0.2347746944025631,M-E,,landing_smooth_qd_manual_bd,False,,False,,a2646549-77ee-4bdd-92dd-98015efedde9,,,,Prob049_signal_generator,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
RTLLM,"1,0,0",1,ded73ce1-cd58-4f9e-9b0a-20edfed16c6c,1,0.207437714137177,M-S,,landing_smooth_qd_manual_bd,False,,False,,eeb8e80a-bc01-431b-b603-688e35ec58d5,,,,Prob049_signal_generator,,landing_smooth_qd_manual_bd/seed_1002/revolution/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1002,archive_cells.csv
