column_count,file_kind,generation_nonempty_cells,lineage_columns,lineage_edge_count,lineage_field_counts,lineage_nonempty_cells,operator_nonempty_cells,path,read_error,read_status,record_count,relative_path,root
61,generation_log,1,[],0,{},0,1,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob130_circuit5/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob130_circuit5/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob131_mt2015_q4/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob131_mt2015_q4/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
1375,generation_log,1,[],0,{},0,147,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob132_always_if2/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob132_always_if2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob133_2014_q3fsm/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob133_2014_q3fsm/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob134_2014_q3c/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob134_2014_q3c/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
205,generation_log,1,[],0,{},0,17,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob136_m2014_q6/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob136_m2014_q6/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob137_fsm_serial/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob137_fsm_serial/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
979,generation_log,1,[],0,{},0,103,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob138_2012_q2fsm/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob138_2012_q2fsm/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob139_2013_q2bfsm/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob139_2013_q2bfsm/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob140_fsm_hdlc/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob140_fsm_hdlc/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob141_count_clock/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob141_count_clock/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
88,generation_log,1,[],0,{},0,4,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob142_lemmings2/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob142_lemmings2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
142,generation_log,1,[],0,{},0,10,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob143_fsm_onehot/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob143_fsm_onehot/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
205,generation_log,1,[],0,{},0,17,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob144_conwaylife/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob144_conwaylife/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob145_circuit8/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob145_circuit8/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob146_fsm_serialdata/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob146_fsm_serialdata/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob147_circuit10/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob147_circuit10/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
124,generation_log,1,[],0,{},0,8,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob148_2013_q2afsm/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob148_2013_q2afsm/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob149_ece241_2013_q4/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob149_ece241_2013_q4/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
106,generation_log,1,[],0,{},0,6,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
115,generation_log,1,[],0,{},0,7,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob152_lemmings3/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob152_lemmings3/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob153_gshare/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob153_gshare/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
115,generation_log,1,[],0,{},0,7,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob154_fsm_ps2data/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob154_fsm_ps2data/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob155_lemmings4/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob155_lemmings4/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
27,generation_log,1,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob156_review2015_fancytimer/generation_log.jsonl,,ok,1,llama3_baseline_clean_results/VerilogEval-Spec-to-RTL/Prob156_review2015_fancytimer/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
246,generation_log,21,[],0,{},0,58,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob001_accu/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob001_accu/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
288,generation_log,21,[],0,{},0,140,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob002_adder_16bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob002_adder_16bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
286,generation_log,21,[],0,{},0,132,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob003_adder_32bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob003_adder_32bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
250,generation_log,21,[],0,{},0,97,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob004_adder_8bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob004_adder_8bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
286,generation_log,21,[],0,{},0,117,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob005_adder_bcd/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob005_adder_bcd/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob006_adder_pipe_64bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob006_adder_pipe_64bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
263,generation_log,21,[],0,{},0,179,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob007_comparator_3bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob007_comparator_3bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
286,generation_log,21,[],0,{},0,156,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob008_comparator_4bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob008_comparator_4bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
182,generation_log,21,[],0,{},0,14,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob009_div_16bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob009_div_16bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob010_radix2_div/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob010_radix2_div/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
278,generation_log,21,[],0,{},0,103,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob011_multi_16bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob011_multi_16bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
278,generation_log,21,[],0,{},0,120,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob012_multi_8bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob012_multi_8bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
241,generation_log,21,[],0,{},0,57,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob013_multi_booth_8bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob013_multi_booth_8bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob014_multi_pipe_4bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob014_multi_pipe_4bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
159,generation_log,21,[],0,{},0,4,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob015_multi_pipe_8bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob015_multi_pipe_8bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob016_fixed_point_adder/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob016_fixed_point_adder/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob017_fixed_point_substractor/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob017_fixed_point_substractor/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
128,generation_log,21,[],0,{},0,2,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob018_float_multi/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob018_float_multi/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
267,generation_log,21,[],0,{},0,184,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob019_sub_64bit/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob019_sub_64bit/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,152,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob020_JC_counter/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob020_JC_counter/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
294,generation_log,21,[],0,{},0,161,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob021_counter_12/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob021_counter_12/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob022_ring_counter/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob022_ring_counter/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,163,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob023_up_down_counter/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob023_up_down_counter/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
182,generation_log,21,[],0,{},0,11,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob024_fsm/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob024_fsm/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
228,generation_log,21,[],0,{},0,21,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob025_sequence_detector/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob025_sequence_detector/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob026_asyn_fifo/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob026_asyn_fifo/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
241,generation_log,21,[],0,{},0,60,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob027_LIFObuffer/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob027_LIFObuffer/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob028_LFSR/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob028_LFSR/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
231,generation_log,21,[],0,{},0,31,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob029_barrel_shifter/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob029_barrel_shifter/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
271,generation_log,21,[],0,{},0,170,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob030_right_shifter/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob030_right_shifter/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
223,generation_log,21,[],0,{},0,44,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob031_freq_div/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob031_freq_div/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob032_freq_divbyeven/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob032_freq_divbyeven/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob033_freq_divbyfrac/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob033_freq_divbyfrac/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob034_freq_divbyodd/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob034_freq_divbyodd/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
261,generation_log,21,[],0,{},0,125,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob035_calendar/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob035_calendar/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
280,generation_log,21,[],0,{},0,161,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob036_edge_detect/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob036_edge_detect/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
264,generation_log,21,[],0,{},0,102,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob037_parallel2serial/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob037_parallel2serial/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
196,generation_log,21,[],0,{},0,11,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob038_pulse_detect/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob038_pulse_detect/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
237,generation_log,21,[],0,{},0,54,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob039_serial2parallel/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob039_serial2parallel/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
268,generation_log,21,[],0,{},0,178,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob040_synchronizer/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob040_synchronizer/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
264,generation_log,21,[],0,{},0,78,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob041_traffic_light/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob041_traffic_light/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/RTLLM/Prob042_width_8to16/generation_log.jsonl,,ok,21,llama3_clean_results/RTLLM/Prob042_width_8to16/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
