method,method_label,problem,candidate_id,generation,is_pareto_front,line_count,always_count,assign_count,pipeline_event_count,control_count,arith_count,mul_count,shift_count,compare_count,logic_op_count,max_rhs_operator_count,unique_identifier_count,max_identifier_fanout,timing_risk_score,control_pipeline_ratio,timing_risk_entropy,timing_risk_cell,code_file_path
classic_revolution,Classic,Prob050_square_wave,232a6fd5-845f-4ac1-8d6e-ef8c25860b6b,1,false,25,1,0,7,3,4,0,0,8,1,3,9,7,24.050000,0.500000,2.071111,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen1/Prob050_square_wave_sample11_M-R/code.sv
classic_revolution,Classic,Prob050_square_wave,3f08ec70-dc53-456b-a523-d6e7d09f7ccf,1,false,29,2,0,6,3,7,1,0,8,2,3,12,7,33.550000,0.571429,2.160152,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen1/Prob050_square_wave_sample1_M-E/code.sv
classic_revolution,Classic,Prob050_square_wave,68b64939-a1d7-40be-b85e-3853c728cd4b,1,false,24,1,0,7,3,6,0,0,8,1,2,10,9,26.350000,0.500000,2.058814,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen1/Prob050_square_wave_sample5_M-I/code.sv
classic_revolution,Classic,Prob050_square_wave,af7f36cd-ff41-4bc8-8050-35ec854d6818,1,false,17,1,0,5,2,1,0,0,6,1,1,7,6,11.400000,0.500000,1.936278,"0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen1/Prob050_square_wave_sample4_M-S/code.sv
classic_revolution,Classic,Prob050_square_wave,cd5452ee-ca54-4e32-9312-d7f6ec1a77e3,1,false,26,2,0,9,4,3,0,0,11,1,3,10,6,25.400000,0.500000,1.991120,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen1/Prob050_square_wave_sample7_M-I/code.sv
classic_revolution,Classic,Prob050_square_wave,e090d36a-39b3-403c-ad6b-99be7cc6321f,1,false,11,1,1,2,0,1,0,0,1,0,1,6,4,4.600000,0.333333,1.251629,"0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen1/Prob050_square_wave_sample10_M-E/code.sv
classic_revolution,Classic,Prob050_square_wave,3cfe9053-f484-47b1-a044-07fcaeed9128,2,true,26,1,0,7,3,3,0,0,8,1,2,10,7,20.050000,0.500000,2.043011,"1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen2/Prob050_square_wave_sample11_M-I/code.sv
classic_revolution,Classic,Prob050_square_wave,5f9f9307-3096-4539-987d-a0f834e9b89b,2,true,17,1,0,5,2,4,0,0,6,1,2,8,6,19.400000,0.500000,2.089004,"1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen2/Prob050_square_wave_sample5_M-R/code.sv
classic_revolution,Classic,Prob050_square_wave,937857cf-965f-47c0-945a-6bc65764d64a,2,false,24,1,0,8,3,4,0,0,9,1,2,9,8,22.700000,0.444444,2.032488,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen2/Prob050_square_wave_sample7_M-I/code.sv
classic_revolution,Classic,Prob050_square_wave,bfd552ec-a17e-47e0-aa75-3c98b1a4b40b,2,false,15,1,0,4,1,1,0,0,4,0,2,6,6,10.400000,0.400000,1.625815,"0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen2/Prob050_square_wave_sample12_M-E/code.sv
classic_revolution,Classic,Prob050_square_wave,cffc619c-2bc4-4484-b1ad-b0f94016cc3b,2,false,26,1,0,7,3,4,0,0,8,1,2,10,7,22.050000,0.500000,2.071111,"1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen2/Prob050_square_wave_sample4_C-F/code.sv
classic_revolution,Classic,Prob050_square_wave,d32c0696-6ac5-419e-b102-afd20bd434ad,2,false,22,1,0,6,3,2,0,0,7,1,2,10,6,17.400000,0.571429,2.041815,"1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen2/Prob050_square_wave_sample10_M-I/code.sv
classic_revolution,Classic,Prob050_square_wave,d9e903ad-7cf7-42e4-b6c5-9ab8e7345fc2,2,false,18,1,0,6,2,1,0,0,7,1,1,8,6,11.900000,0.428571,1.901506,"0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen2/Prob050_square_wave_sample1_M-S/code.sv
classic_revolution,Classic,Prob050_square_wave,e2fb3717-7214-4cf6-9c9c-1ce1b7d80bb8,2,false,24,1,0,8,3,3,0,0,9,1,2,10,7,20.550000,0.444444,2.015276,"1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen2/Prob050_square_wave_sample3_M-I/code.sv
classic_revolution,Classic,Prob050_square_wave,5b40429a-733c-4a9f-a4df-395fd5e889bd,3,false,36,3,0,11,6,6,0,0,12,2,5,10,10,39.000000,0.583333,2.134970,"3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen3/Prob050_square_wave_sample8_M-I/code.sv
classic_revolution,Classic,Prob050_square_wave,ceaa7b8b-5451-4342-8c84-88aba40b1f5d,3,false,21,2,0,7,2,2,0,0,7,1,2,8,6,15.400000,0.375000,1.994299,"1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen3/Prob050_square_wave_sample1_M-R/code.sv
classic_revolution,Classic,Prob050_square_wave,d701ce41-f074-45d1-baa5-ea799f65999f,3,false,17,1,0,4,1,4,0,0,4,1,2,9,5,16.250000,0.400000,2.066248,"1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen3/Prob050_square_wave_sample11_M-S/code.sv
classic_revolution,Classic,Prob050_square_wave,e46000b4-7172-4c78-acbf-f769e5f2d711,3,false,11,1,0,3,0,1,0,0,2,0,1,6,4,5.100000,0.250000,1.378783,"0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen3/Prob050_square_wave_sample9_M-E/code.sv
classic_revolution,Classic,Prob050_square_wave,fa6e0010-e4ea-42bc-b36e-b1a942a996bf,3,false,27,1,0,8,3,3,0,0,9,1,2,10,7,20.550000,0.444444,2.015276,"1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob050_square_wave/Gen3/Prob050_square_wave_sample6_C-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,71f5ab6f-1903-453e-a106-e8c9f942329a,0,true,32,1,0,13,3,3,0,0,12,0,2,13,6,20.900000,0.285714,1.750000,"1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen0/Prob001_accu_sample2_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,be0df9fb-c3a5-4353-94d2-d2ece527a960,0,false,32,1,0,13,3,3,0,0,12,0,2,13,6,20.900000,0.285714,1.750000,"1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen0/Prob001_accu_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,3e255652-f907-4dfe-b31a-1a4476a6fd22,1,false,37,1,0,12,3,6,0,0,14,0,3,15,11,32.150000,0.307692,1.804481,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,4a62c9ca-6fd6-4dfb-9922-1d7d8b9c0319,1,false,35,1,0,12,4,3,0,0,13,1,2,14,7,24.050000,0.384615,1.931923,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample1_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,5ef02af2-0ac5-4d10-8ef8-f9091356b71f,1,false,44,1,0,17,5,3,0,0,17,1,2,16,6,26.900000,0.333333,1.832463,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample3_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,74b2e986-a965-4e5c-88ba-af9d4a4fe089,1,false,41,1,0,19,4,4,0,0,20,1,4,14,15,34.750000,0.250000,1.799388,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample6_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,7cecce05-12d4-4284-848e-0183d285323b,1,false,51,1,0,21,3,7,0,0,21,1,2,17,12,34.800000,0.181818,1.830691,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen1/Prob001_accu_sample5_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,40be97e9-c8b0-4a44-9d10-738fe58de85c,2,false,33,1,0,12,3,2,0,0,12,0,1,14,6,17.400000,0.307692,1.685118,"1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen2/Prob001_accu_sample2_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,5d35cec8-9e55-4f00-85ce-4bc165ba3af6,2,false,52,1,0,21,3,6,0,0,19,0,1,20,10,28.500000,0.181818,1.716492,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen2/Prob001_accu_sample5_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,72a6e3dd-3677-405e-bc78-ba084641800c,2,false,35,1,0,13,4,3,0,0,13,1,2,14,7,23.550000,0.357143,1.931923,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen2/Prob001_accu_sample9_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,a7e24250-b613-4c62-b583-ea09f7868800,2,true,47,1,0,18,3,3,0,0,17,0,1,16,10,22.000000,0.210526,1.643912,"1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen2/Prob001_accu_sample7_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,e2f10a33-3ecf-48e8-bdc9-94e5e50c3a89,2,false,48,1,0,19,3,6,0,0,17,0,1,20,11,27.650000,0.200000,1.755257,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen2/Prob001_accu_sample1_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob001_accu,77ea5786-82c5-4492-bf45-d68ffd75bcec,3,false,47,1,0,20,3,7,0,0,18,0,2,16,10,32.000000,0.190476,1.756235,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob002_adder_16bit,05e7b239-9a8f-4c1e-ad1e-d4fa099dcbd5,0,false,55,0,3,0,0,4,0,0,1,0,3,21,10,16.500000,1.000000,1.158939,"1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen0/Prob002_adder_16bit_sample9_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob002_adder_16bit,227b5ed1-308d-41e8-ba22-09fc0f91d821,0,true,41,0,4,0,0,2,0,0,1,7,5,18,16,17.400000,1.000000,1.406152,"1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen0/Prob002_adder_16bit_sample12_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob002_adder_16bit,55f0089d-5f21-41ed-b2bc-e134b24ac52b,0,false,56,0,4,0,0,2,0,0,1,7,5,20,12,16.800000,1.000000,1.519839,"1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen0/Prob002_adder_16bit_sample4_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob002_adder_16bit,5f1cf269-050f-4f16-851c-1c44a9020ed4,0,false,32,0,1,0,0,2,0,0,0,0,2,10,7,9.050000,1.000000,0.764205,"0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen0/Prob002_adder_16bit_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob002_adder_16bit,4113930b-91ca-4150-9a92-565beae2c731,1,false,33,0,9,0,0,0,0,0,0,33,14,19,23,31.450000,1.000000,0.976874,"2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen1/Prob002_adder_16bit_sample1_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob002_adder_16bit,5e4f2c04-9af1-4928-9e6b-bbb78fe19077,1,false,57,0,5,0,0,0,0,0,0,36,14,22,25,31.750000,1.000000,0.976414,"2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen1/Prob002_adder_16bit_sample8_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob002_adder_16bit,e0f85c11-5eda-4b82-af30-956eb14e3755,1,false,9,0,1,0,0,2,0,0,0,0,2,6,2,8.300000,1.000000,1.000000,"0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen1/Prob002_adder_16bit_sample7_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob002_adder_16bit,54436487-127a-4393-b040-3783b847f51a,2,false,70,0,14,0,2,5,0,0,2,21,5,28,43,31.450000,3.000000,1.516158,"2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen2/Prob002_adder_16bit_sample1_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob002_adder_16bit,6bad6c64-4c64-4a31-b489-918e6a10806f,2,false,59,0,6,0,2,2,0,0,1,7,5,27,16,20.400000,3.000000,1.676945,"1,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen2/Prob002_adder_16bit_sample6_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob002_adder_16bit,787deaf9-3839-40ee-a042-343e5c027fcf,2,false,52,0,8,0,6,2,0,0,1,7,5,39,19,26.850000,7.000000,1.761515,"2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen2/Prob002_adder_16bit_sample9_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob002_adder_16bit,eae0a75d-ad55-4d85-b5c9-e312f2700839,3,false,66,0,10,0,0,0,0,0,0,24,9,20,17,20.550000,1.000000,0.978870,"1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen3/Prob002_adder_16bit_sample4_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,58409b5f-326b-4ec8-8824-d674d52125a1,0,false,69,0,8,0,0,2,0,0,1,143,135,28,124,293.600000,1.000000,1.083549,"3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen0/Prob003_adder_32bit_sample5_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,a5c466d3-d83b-4a15-8824-58fa2690019c,0,false,101,0,13,0,0,0,0,0,0,54,14,28,32,32.800000,1.000000,0.952266,"2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen0/Prob003_adder_32bit_sample2_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,c3f5179c-c9ce-4973-b197-070bc9ff8d9e,0,true,42,0,4,0,0,2,0,0,1,5,5,20,9,16.350000,1.000000,1.608700,"1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen0/Prob003_adder_32bit_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,494632a0-4989-4034-a8d1-00416adae63b,1,false,17,0,2,0,0,3,0,0,0,0,2,8,4,10.600000,1.000000,0.985228,"0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen1/Prob003_adder_32bit_sample9_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,a496dd08-1ed6-485f-943e-13fb015f2247,1,false,31,0,1,0,0,2,0,0,0,0,2,12,7,9.050000,1.000000,0.764205,"0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen1/Prob003_adder_32bit_sample10_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,b89d6919-7450-4754-a9ef-177cb4ad18e4,1,false,54,0,7,0,0,7,1,0,2,45,14,32,29,51.350000,1.000000,1.439301,"3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen1/Prob003_adder_32bit_sample2_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,798fc067-a4d7-4b90-8975-bd9737a58961,2,false,80,0,14,0,0,45,22,0,4,36,25,31,37,215.550000,1.000000,1.734012,"3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample4_M-I/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,fd22f2af-b0d8-4433-af58-7e51a87f2b75,2,false,68,0,13,0,0,8,3,0,1,14,6,28,15,40.250000,1.000000,1.671445,"3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample1_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,0b50a67a-c829-4a7c-bbca-80aaa1585ab7,3,false,104,0,11,0,0,0,0,0,0,39,9,34,17,20.550000,1.000000,0.885613,"1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen3/Prob003_adder_32bit_sample2_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob003_adder_32bit,782f7d2f-8f03-4866-ba4d-542971cf7b41,3,false,57,0,12,0,0,9,3,0,2,23,11,25,13,52.950000,1.000000,1.667845,"3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen3/Prob003_adder_32bit_sample1_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,0fb2892b-c311-4bf6-9ef0-6d966d21455e,1,false,20,0,6,0,2,6,0,0,0,0,4,14,4,23.600000,3.000000,1.459148,"2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample9_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,188ea65a-5160-4cdf-9699-9d08ad6449dc,1,false,44,0,1,0,0,4,0,0,1,0,3,16,10,16.500000,1.000000,1.158939,"1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample1_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,241ce14d-4b9b-45a2-862d-f898be000569,1,false,30,0,8,0,2,3,0,0,2,5,4,17,29,23.350000,3.000000,1.424723,"2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample5_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,3a5ff140-4263-4a58-b885-2e6385c0cc3d,1,true,29,0,13,0,0,1,0,0,1,19,3,14,20,12.000000,1.000000,1.280743,"0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,b7f6dfff-ed4a-48ac-9cb0-ff68fc18656f,1,false,22,0,11,0,0,0,0,0,0,51,14,9,33,32.950000,1.000000,0.966619,"2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample12_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,ce6c9f4e-d1c7-4625-a711-10403ef36462,1,false,62,0,5,0,2,4,0,0,1,0,3,27,14,20.100000,3.000000,1.377890,"1,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample6_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,0af0d28c-0d2b-47a2-81f1-9fdedb76752f,2,false,9,0,1,0,0,2,0,0,0,0,2,6,2,8.300000,1.000000,1.000000,"0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen2/Prob004_adder_8bit_sample9_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob004_adder_8bit,831dba3b-61f1-4f52-af15-523aa153f430,2,false,56,0,23,0,2,9,0,0,5,28,6,22,44,44.600000,3.000000,1.721251,"3,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen2/Prob004_adder_8bit_sample6_M-E/code.sv
